8.36,1.9769491525423726,3623078,1
51.519999999999996,1.1594831270577206,47230787,1
3.3600000000000136,0.8353612167300379,760629,0
14.340000000000003,0.8546206896551726,9943452,1
2.9099999999999966,0.8453828108338665,2786798,1
7.130000000000003,0.2958442313281025,8101584,1
25.75,0.6480698404037647,1692576,1
59.670000000000016,2.440950920245399,2366120,1
26.5,0.6555798687089713,2312175,1
9.100000000000001,0.40304434149569823,2921389,1
17.849999999999994,0.626590069757899,2555727,1
49.8,1.3977886346104396,1596444,1
69.94,0.646417445482866,281384,1
8.64,0.6807727690892366,3167081,1
5.529999999999994,0.5261386582903297,2968573,0
1.6500000000000004,0.0018066847335139634,6781029,1
45.78,1.7685770750988143,2596718,1
16.39,0.47745779543197614,3710290,1
-21.05000000000001,1.8044596912521442,2106462,0
10.370000000000005,0.6156225831399846,4120710,1
7.57,0.5110255512775639,1483949,0
28.239999999999995,1.709284232365145,319634,0
17.18,0.45799315248880695,1106069,1
11.880000000000003,0.49237718802936187,1440142,1
59.919999999999995,0.7349186083625917,1962034,1
83.23999999999998,3.3351665139016196,1735592,1
22.370000000000005,2.510581467022807,2492777,0
22.239999999999995,0.8956579530350021,2422471,1
-9.0,0.3896006833226565,2706959,0
25.429999999999996,2.0580455547391625,9706003,1
8.17,2.8996138996139,67543333,1
15.64,0.4565846599131693,1625763,1
21.289999999999992,0.8933963351388728,4078062,1
35.07000000000001,0.06131785592352352,474274,1
47.33,0.9266055045871561,1172450,1
41.980000000000004,0.6531274331689592,2351036,1
449.42999999999995,2.5790418018705856,9113808,1
5.969999999999999,0.4652803564797624,2117279,1
37.56999999999999,0.5998125585754451,641201,1
62.66999999999999,1.7140917320458657,2001670,1
28.22,1.1439943392888732,1374383,1
23.325000000000003,2.134238741958542,1481479,1
10.32,-0.4341405788541052,3981392,0
11.89,-0.3849615156897573,4614176,1
14.009999999999991,0.6384833050367855,1476987,1
22.860000000000007,1.039750141964793,1321914,1
39.67,0.5736711649683282,848941,1
2.9200000000000017,-0.007457121551081256,2808421,1
24.380000000000003,2.959731543624161,5136990,1
27.47999999999999,0.4826917106488668,1404235,0
101.54,5.325028312570781,6685116,1
22.370000000000005,1.132484076433121,1290812,1
11.39,0.9315977539561002,1334666,1
25.93,0.2674757281553398,2952078,1
2.5900000000000034,1.5654158938507632,796297,0
9.120000000000005,0.8258571095389879,321622,1
21.900000000000006,0.2577639751552796,2008177,1
11.580000000000002,1.028061224489796,62367448,1
19.96,-0.1889855072463768,5971578,1
63.599999999999994,1.3911964472309297,6067581,1
12.730000000000004,0.437520391517129,3413306,1
22.249999999999996,2.327011118378025,3190057,1
51.98000000000002,1.094730878186969,1117976,1
10.0,-0.09144015081323166,6795330,0
1.240000000000002,0.48740012292563,668224,1
17.830000000000013,0.6334225249331065,1372937,1
14.310000000000002,0.7064516129032259,3232280,1
89.85000000000002,0.6094642257306013,659597,1
8.299999999999997,0.7744708994708994,2899683,0
-5.530000000000001,0.49041317850391564,7132976,1
39.56,0.7104370179948587,4508901,1
10.280000000000001,2.4220779220779223,13699166,1
12.299999999999997,0.10301574593007738,1014613,1
12.230000000000004,0.1733878638006468,1020514,0
-1.4299999999999997,0.12941881366087477,2647518,0
-3.4200000000000017,0.6100044267374943,4670787,0
34.81,0.02622612287041824,4323603,1
5.510000000000002,0.31734612310151883,3488422,1
12.490000000000002,0.4820173625465068,2238794,1
23.110000000000007,1.4080092861288451,892994,1
19.490000000000002,0.4907774924118609,3933301,0
29.41000000000001,0.6044083526682136,2088052,1
13.079999999999998,0.33888967368272344,3168653,1
21.049999999999997,0.6142014867982569,2658066,1
13.159999999999997,1.3135593220338981,7211410,1
25.279999999999987,1.4859682412863278,7297812,0
9.830000000000005,0.45561861520998886,1301512,1
-0.9400000000000013,-0.4015298903431199,1961729,1
7.225000000000001,0.6913354398802594,2365659,0
3.09,-0.7464162135442413,50696229,0
3.0400000000000063,0.21500334896182188,2107356,1
160.01000000000002,2.9881320311534187,1928171,1
10.029999999999994,0.590674736606142,809897,1
31.769999999999996,1.5307605360891325,2755308,1
5.320000000000007,0.6395392047565962,1658765,1
5.88000000000001,0.326389528988847,3900272,1
39.65,1.0339270568278203,1239815,1
8.59,0.976258064516129,26485924,1
28.450000000000003,1.0715907106687619,2357252,1
27.399999999999977,0.4729358942379644,1646308,0
57.609999999999985,0.30610195028040504,927590,1
5.289999999999999,0.7587685113016369,3791355,0
22.150000000000006,2.295829713292789,1941828,1
9.55,0.3381157340985175,5210848,0
21.599999999999994,0.44037017635760417,1754618,1
2.5599999999999987,-0.14462659380692164,5662463,1
22.269999999999996,0.7100347164820631,1284694,1
79.46999999999998,0.9651831958565124,443670,1
11.490000000000002,-0.20649732158285808,7011049,1
35.42999999999998,0.7749781107111584,2096563,1
1.0100000000000051,0.5090957026100712,1868272,0
32.47,1.0363636363636364,4302769,1
